seller_id,seller_city,seller_state,total_items_sold,total_orders,total_revenue,total_freight,late_orders,avg_review_score,freight_share_ratio,late_delivery_ratio,on_time_delivery_ratio,seller_activity_tier,review_rating_tier,seller_trust_score,seller_risk_level
6a8a889bde935bafa76d7848782dfaf9,sao paulo,sp,30,26,860.8199999999999,367.79999999999995,2,3.93,0.2994,0.0769,0.9231,High Volume,Good,85.46,Low Risk
42b6488f5b8246d9141712abd4b1b693,maringa,pr,2,2,247.99,41.81,0,4.0,0.1443,0.0,1.0,Low Volume,Good,90.0,Low Risk
d6cd01c59123df02fc226eadbadb5f89,sao paulo,sp,3,2,244.9,31.21,0,2.33,0.113,0.0,1.0,Low Volume,Poor,73.3,Moderate Risk
c8e135e7b21ecbc36c1153a29d2f5a06,sao paulo,sp,7,7,1165.5,101.98,0,4.86,0.0805,0.0,1.0,Mid Volume,Excellent,98.6,Low Risk
229c3efbfb0ea2058de4ccdfbc3d784a,belo horizonte,mg,148,121,15744.0,2362.57,3,3.64,0.1305,0.0248,0.9752,High Volume,Good,85.16,Low Risk
f9a02f1922d1de564392e656d82b3fda,ferraz de vasconcelos,sp,1,1,125.9,11.49,0,4.0,0.0836,0.0,1.0,Low Volume,Good,90.0,Low Risk
9523fb39dd240aa958e040f8183d64f3,sao paulo,sp,1,1,146.99,21.3,0,1.0,0.1266,0.0,1.0,Low Volume,Poor,60.0,High Risk
95ec4458365c4d11f452ccf538377619,limeira,sp,31,27,1866.76,436.67,1,4.27,0.1896,0.037,0.963,High Volume,Excellent,90.85,Low Risk
6ec1a01e866584bb679eb9b098345919,santos,sp,32,31,4248.91,814.85,7,4.13,0.1609,0.2258,0.7742,High Volume,Good,80.01,Low Risk
f6122bc84774df1b372bdb3bb88ddb9f,barueri,sp,3,3,4799.87,74.49000000000001,1,3.67,0.0153,0.3333,0.6667,Low Volume,Good,70.04,Moderate Risk
fa40cc5b934574b62717c68f3d678b6d,sao paulo,sp,340,307,16055.87,4530.9,17,4.44,0.2201,0.0554,0.9446,High Volume,Excellent,91.63,Low Risk
623ad9d0c1e14bb5464a8c72bff7b4af,claudio,mg,1,1,95.0,38.96,0,4.0,0.2908,0.0,1.0,Low Volume,Good,90.0,Low Risk
c0098efcf800861dcae589affca31408,ribeirao preto,sp,9,9,1189.28,187.46,0,4.78,0.1362,0.0,1.0,Mid Volume,Excellent,97.8,Low Risk
a63bfbaa882c8f4542891b4e2246cc7f,niteroi,rj,7,7,6772.0,264.19,0,4.43,0.0375,0.0,1.0,Mid Volume,Excellent,94.3,Low Risk
48b6c3f4c6a93171da04b75313f2130f,osvaldo cruz,sp,2,2,290.26,37.8,0,5.0,0.1152,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
270d3ef21830ad0ecf3a6c53d08a533a,carapicuiba,sp,18,6,509.0,234.67,0,2.22,0.3156,0.0,1.0,Mid Volume,Poor,72.2,Moderate Risk
89c127985a8b130cfa45c1d36764017a,osasco,sp,7,7,1419.5700000000002,120.63,0,3.0,0.0783,0.0,1.0,Mid Volume,Fair,80.0,Moderate Risk
8b2492b7ff4468839593fafeed55bad9,sao goncalo,rj,45,29,3660.08,676.18,5,3.89,0.1559,0.1724,0.8276,High Volume,Good,80.28,Low Risk
1e9d5a33694bddb76316fd1f54734d20,jaciara,mt,2,2,318.0,150.94,0,4.5,0.3219,0.0,1.0,Low Volume,Excellent,95.0,Low Risk
5e49e3a44bdeb5aab2684258bbd4f525,balenario camboriu,sc,3,3,507.0,52.769999999999996,1,4.67,0.0943,0.3333,0.6667,Low Volume,Excellent,80.04,Low Risk
8e34331b7eedd03be4e5d965c1956225,sao paulo,sp,5,5,145.0,65.44,1,4.8,0.311,0.2,0.8,Mid Volume,Excellent,88.0,Low Risk
aaed1309374718fdd995ee4c58c9dfcd,timbo,sc,112,105,9376.95,2331.07,3,4.05,0.1991,0.0286,0.9714,High Volume,Good,89.07,Low Risk
11d4c477d09821164bca4f70a2eae031,ribeirao preto,sp,4,3,83.04,57.81999999999999,0,5.0,0.4105,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
ff314fa6033cc68ec451c47aee2d6ba4,sao paulo,sp,2,2,537.9,32.44,0,5.0,0.0569,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
d1c7fa84e48cfa21a0e595167c1c500e,jacutinga,rs,12,12,1156.03,321.35,0,4.33,0.2175,0.0,1.0,Mid Volume,Excellent,93.3,Low Risk
c7246702dc991a06d788120dc7544391,fortaleza,ce,1,1,54.86,17.66,0,5.0,0.2435,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
e819bcfade7b5d88a27325eb6cfd62c5,guarulhos,sp,11,5,202.89999999999998,135.35,1,3.55,0.4001,0.2,0.8,Mid Volume,Good,75.5,Moderate Risk
6d2f2e3b539480db1e0842b3a4e32e6e,guarulhos,sp,6,3,305.96,168.3,0,4.33,0.3549,0.0,1.0,Low Volume,Excellent,93.3,Low Risk
e88165a185134e13fdfc85d4fa654db8,ferraz de  vasconcelos,sp,2,2,108.0,41.22,1,3.0,0.2762,0.5,0.5,Low Volume,Fair,55.0,High Risk
9e6229250fedbe05838fef417b74e7fb,mirandopolis,sp,78,74,13132.2,1854.45,2,3.9,0.1237,0.027,0.973,High Volume,Good,87.65,Low Risk
5abb8ea023c77787f2c15da891c8d384,joinville,sc,13,13,2241.0,746.2,3,3.92,0.2498,0.2308,0.7692,Mid Volume,Good,77.66,Moderate Risk
1d953075c2f0dd990bacf27b83b330f1,belo horizonte,mg,1,1,59.0,19.32,0,5.0,0.2467,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
817245bcc3badd82bbd222e0366951a6,bauru,sp,45,29,5580.5,722.58,1,4.07,0.1146,0.0345,0.9655,High Volume,Good,88.98,Low Risk
caa9bc43a9fe8cf9c564ddd8a03cc4a6,jacarei,sp,14,13,803.87,233.87,0,4.69,0.2254,0.0,1.0,Mid Volume,Excellent,96.9,Low Risk
615005a3ef192c00c6f0e977cee3d2bc,itu,sp,11,10,286.5,155.64,1,3.91,0.352,0.1,0.9,Mid Volume,Good,84.1,Low Risk
1284de4ae8aa26997e748c851557cf0e,laranjeiras do sul,sp,3,3,1459.97,86.86999999999999,0,2.67,0.0562,0.0,1.0,Low Volume,Fair,76.7,Moderate Risk
5fd924b4836098a5be0ecf81ba054ce0,sao paulo,sp,8,7,1148.8,135.54,0,4.0,0.1055,0.0,1.0,Mid Volume,Good,90.0,Low Risk
7178f9f4dd81dcef02f62acdf8151e01,videira,sc,216,203,37070.4,4408.52,7,4.03,0.1063,0.0345,0.9655,High Volume,Good,88.58,Low Risk
8132b9bd16876e1b0f8808d43825dd48,florianopolis,sc,3,2,727.9,41.04,0,2.33,0.0534,0.0,1.0,Low Volume,Poor,73.3,Moderate Risk
3f995f07c49d0d55a99d5c54957f7d81,itapecerica da serra,sp,43,43,3955.7,671.5,1,4.21,0.1451,0.0233,0.9767,High Volume,Excellent,90.94,Low Risk
a6bd7d1ccdac48c6b33b28596b7eb122,mamanguape,pb,16,16,14368.61,678.02,1,3.33,0.0451,0.0625,0.9375,High Volume,Fair,80.18,Low Risk
6650fcccd8cd2f7e55ffa524f30c4c59,sao paulo,sp,3,3,529.7,166.0,0,2.67,0.2386,0.0,1.0,Low Volume,Fair,76.7,Moderate Risk
3db66a856d18a9cba7c9241fc5221c50,ponte nova,mg,97,94,9478.300000000001,2044.36,10,4.19,0.1774,0.1064,0.8936,High Volume,Good,86.58,Low Risk
8b181ee5518df84f18f4e1a43fe07923,goioere,sp,1,1,27.9,27.08,0,5.0,0.4925,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
10ff823eda2b032e2c93d17a7d294736,pederneiras,sp,9,9,1294.97,164.56,0,3.89,0.1127,0.0,1.0,Mid Volume,Good,88.9,Low Risk
b4a476fbd28de64b1e347abf9089366a,itapevi,sp,38,33,5724.04,1011.91,2,3.76,0.1502,0.0606,0.9394,High Volume,Good,84.57,Low Risk
39c763cca83e654764b7a4a650fb9b7c,goiania,go,11,11,761.0,223.21,2,3.82,0.2268,0.1818,0.8182,Mid Volume,Good,79.11,Moderate Risk
dadc51ef321949ec9a3ab25cd902e23d,sao paulo,sp,1,1,85.0,14.34,0,1.0,0.1444,0.0,1.0,Low Volume,Poor,60.0,High Risk
83b08de96980757220871b31bf6cffca,rio de janeiro,rj,7,5,1304.17,454.21,1,4.29,0.2583,0.2,0.8,Mid Volume,Excellent,82.9,Low Risk
14a08204d03bb6b6bde8029f801ae0eb,sao paulo,sp,38,28,2185.4,593.7,0,3.82,0.2136,0.0,1.0,High Volume,Good,88.2,Low Risk
bee36b4f9a2b9fdcaff6ec05df202ed0,sao paulo,sp,2,2,33.8,19.68,0,3.0,0.368,0.0,1.0,Low Volume,Fair,80.0,Moderate Risk
28872dc528e978a639754bc8c2ce5a4c,caxias do sul,rs,1,1,1009.9,29.0,0,5.0,0.0279,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
c85d7b477a709c85a1e8b8f25aa1b270,sao bernardo do campo,sp,2,1,75.0,32.22,0,1.0,0.3005,0.0,1.0,Low Volume,Poor,60.0,High Risk
739c7d7be81f63812dea0d1b1451c651,campina grande,pb,2,2,77.5,71.8,0,4.0,0.4809,0.0,1.0,Low Volume,Good,90.0,Low Risk
657969cca82e884d272385ec0ef06edd,estancia velha,rs,3,3,139.70000000000002,51.86,0,4.67,0.2707,0.0,1.0,Low Volume,Excellent,96.7,Low Risk
455befea1bb853c75ccbca94cff26e5c,resende,rj,1,1,19.99,22.06,0,3.0,0.5246,0.0,1.0,Low Volume,Fair,80.0,Moderate Risk
800214c63934acd05d47e84214db8ba8,jaragua do sul,sc,4,4,259.6,61.74,0,5.0,0.1921,0.0,1.0,Mid Volume,Excellent,100.0,Low Risk
5cf1ec37aea089f45110c70653a166ab,sao paulo,sp,3,3,50.0,43.1,0,3.67,0.4629,0.0,1.0,Low Volume,Good,86.7,Low Risk
0a82f5fb06a4fe4ac2cf7cb412ec71b8,sao paulo,sp,2,2,462.0,22.799999999999997,0,5.0,0.047,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
e45edf75f568ed2f93f78d060e246e25,rio de janeiro,rj,7,6,164.29999999999998,113.92,0,4.14,0.4095,0.0,1.0,Mid Volume,Good,91.4,Low Risk
3d621842b2ed28e2b474132480edac3c,sao paulo,sp,10,10,928.9100000000001,151.79,0,3.9,0.1405,0.0,1.0,Mid Volume,Good,89.0,Low Risk
baf15155e37ef5492731459bdc05be8a,sao paulo,sp,1,1,47.0,8.72,0,5.0,0.1565,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
c0aff2da32c17759d30b22fb0af6649d,florianopolis,sc,5,4,188.8,83.53,0,3.8,0.3067,0.0,1.0,Mid Volume,Good,88.0,Low Risk
a17f621c590ea0fab3d5d883e1630ec6,sorocaba,sp,80,65,2778.58,1122.96,4,4.09,0.2878,0.0615,0.9385,High Volume,Good,87.82,Low Risk
4deebb3199eeafb282ae33229144f94b,sao paulo,sp,5,4,779.7,141.79,2,3.4,0.1539,0.5,0.5,Mid Volume,Fair,59.0,High Risk
9d69ba0a7a626a64dc5db08e529559cf,ribeirao preto,sp,1,1,19.3,18.24,0,5.0,0.4859,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
f92d8c817434bd2d84d4e9c61322b7fa,sorocaba,sp,5,5,174.84,50.769999999999996,0,4.6,0.225,0.0,1.0,Mid Volume,Excellent,96.0,Low Risk
8ca5b19e0263150d2c57afdde2b3d011,maua,sp,4,3,180.60000000000002,44.08,0,4.75,0.1962,0.0,1.0,Low Volume,Excellent,97.5,Low Risk
eec3469d83e142f9a104886655338c37,bauru,sp,4,4,185.7,54.74,0,4.5,0.2277,0.0,1.0,Mid Volume,Excellent,95.0,Low Risk
55bb6fe5bebe5012e2d7d9928e1128ff,bauru,sp,16,15,1816.55,576.47,3,3.56,0.2409,0.2,0.8,High Volume,Good,75.6,Moderate Risk
d180e07dc1e58c31c3f0cd599dc4d945,belo horizonte,mg,1,1,58.8,14.16,0,3.0,0.1941,0.0,1.0,Low Volume,Fair,80.0,Moderate Risk
d6b1ce66b035a475f00c017792ff9769,salto,sp,108,92,12277.4,2038.48,7,4.17,0.1424,0.0761,0.9239,High Volume,Good,87.9,Low Risk
3aa3c89ae3cd482385568be76120f63c,goiania,go,1,1,29.9,19.04,0,4.0,0.389,0.0,1.0,Low Volume,Good,90.0,Low Risk
fe4cd9461203cee790d36792420b310f,caratinga,mg,3,3,391.15,54.379999999999995,0,4.0,0.1221,0.0,1.0,Low Volume,Good,90.0,Low Risk
c3aad7dc65449ae90a5e9c3c6c1e78e0,auriflamasp,sp,6,6,510.0,130.36,0,4.67,0.2036,0.0,1.0,Mid Volume,Excellent,96.7,Low Risk
f5fea3ffed6c2e889bab72705557c63a,rio de janeiro,rj,3,3,1059.9,268.28,1,3.67,0.202,0.3333,0.6667,Low Volume,Good,70.04,Moderate Risk
ececbfcff9804a2d6b40f589df8eef2b,franca,sp,104,98,6792.4,1868.66,9,4.12,0.2158,0.0918,0.9082,High Volume,Good,86.61,Low Risk
a254c682cc01e119f83530446f1df9a9,cafelandia,sp,7,6,569.4,240.02,1,4.14,0.2965,0.1667,0.8333,Mid Volume,Good,83.06,Low Risk
830379336fad8c6f3b15a4a3ddb5c66e,sao paulo,sp,4,2,268.0,170.38,0,4.5,0.3887,0.0,1.0,Low Volume,Excellent,95.0,Low Risk
7d13fca15225358621be4086e1eb0964,ribeirao preto,sp,578,565,113628.97,8632.05,64,4.0,0.0706,0.1133,0.8867,High Volume,Good,84.34,Low Risk
1b4c3a6f53068f0b6944d2d005c9fc89,sao ludgero,sc,117,113,14760.300000000001,3031.37,5,4.1,0.1704,0.0442,0.9558,High Volume,Good,88.79,Low Risk
b92e3c8f9738272ff7c59e111e108d7c,uba,mg,70,62,8231.09,2414.21,2,4.06,0.2268,0.0323,0.9677,High Volume,Good,88.98,Low Risk
b8555308bfdb4ca1ed54325a58da9a97,sao bernardo do campo,sp,28,26,3047.2000000000003,582.83,2,4.07,0.1606,0.0769,0.9231,High Volume,Good,86.86,Low Risk
71593c7413973a1e160057b80d4958f6,sao paulo  sao paulo,sp,5,2,299.5,45.85,0,3.4,0.1328,0.0,1.0,Low Volume,Fair,84.0,Low Risk
1dc2de47ee26a0a5b12dc14fd6dc0dea,ibitinga,sp,27,25,1670.3,617.1999999999999,1,4.52,0.2698,0.04,0.96,High Volume,Excellent,93.2,Low Risk
6c6e3d67f969468f3bfd33f827a31222,maringa,pr,6,5,224.0,92.41,0,4.83,0.2921,0.0,1.0,Mid Volume,Excellent,98.3,Low Risk
66d5ae34537110d3affc56174dad2b2f,sao jose do rio preto,sp,3,1,33.81,38.37,0,1.0,0.5316,0.0,1.0,Low Volume,Poor,60.0,High Risk
781a66c0d89e30814d49fe8b5e14cd07,campinas,sp,1,1,115.0,21.3,1,1.0,0.1563,1.0,0.0,Low Volume,Poor,10.0,High Risk
a4bd6e9adf39b63f43dc545d3ca1f53d,rio de janeiro,rj,5,4,1848.59,112.38000000000001,0,4.6,0.0573,0.0,1.0,Mid Volume,Excellent,96.0,Low Risk
f88adb15807168d3c43d71021090ce4a,porto ferreira,sp,3,3,488.8,52.26,0,3.33,0.0966,0.0,1.0,Low Volume,Fair,83.3,Low Risk
fa8d335d68129e464e60c1826a683e96,tres coroas,rs,1,1,139.9,34.78,0,4.0,0.1991,0.0,1.0,Low Volume,Good,90.0,Low Risk
f12d3c2a14729ae461b920c11fe20fdc,santo andre,sp,11,9,364.45,94.87,0,4.27,0.2065,0.0,1.0,Mid Volume,Excellent,92.7,Low Risk
4917cee8d902e13428c3ec4b1ca6f315,blumenau,sc,33,33,5421.9,1199.6399999999999,1,4.16,0.1812,0.0303,0.9697,High Volume,Good,90.08,Low Risk
741f8c587cb4248ebc5b779a0e8e0e51,santo andre,sp,5,5,89.95,67.69,1,4.0,0.4294,0.2,0.8,Mid Volume,Good,80.0,Moderate Risk
4bcec44888b30ba9001234c534716d3f,santo andre,sp,5,5,146.0,63.23,0,4.6,0.3022,0.0,1.0,Mid Volume,Excellent,96.0,Low Risk
a663d9c3797e90eac99ff60939416a56,sao paulo,sp,1,1,235.0,14.08,0,5.0,0.0565,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
dff87e4de60c9736ce8df835951b09bc,sao paulo,sp,2,2,998.0,45.43,0,2.5,0.0435,0.0,1.0,Low Volume,Poor,75.0,Moderate Risk
ac1ed5fc15901fbc92920361eb4ab350,sao paulo,sp,1,1,110.25,13.79,0,1.0,0.1112,0.0,1.0,Low Volume,Poor,60.0,High Risk
f9903dd0f812c7e771fcad47b6fff231,blumenau,sc,15,10,1684.8500000000001,416.63,0,2.93,0.1983,0.0,1.0,Mid Volume,Fair,79.3,Moderate Risk
ac9b01377919cdbd2a1bbb8d5837c70b,mogi das cruzes,sp,1,1,55.9,23.54,0,3.0,0.2963,0.0,1.0,Low Volume,Fair,80.0,Moderate Risk
5011f0d93373a4c5753adf58ca77af8d,santos,sp,22,12,1009.4200000000001,381.43,4,3.55,0.2742,0.3333,0.6667,Mid Volume,Good,68.84,Moderate Risk
a4e634166243bbb3a13fa584463fa468,osasco,sp,2,2,155.55,45.629999999999995,0,2.0,0.2268,0.0,1.0,Low Volume,Poor,70.0,Moderate Risk
50bf89f1349bc0409a268c3a49678009,jaci,sp,1,1,179.9,102.57,0,5.0,0.3631,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
50c9975695009e5e6473912e83a6d1da,claudio,mg,68,50,3964.4,2919.55,7,3.99,0.4241,0.14,0.86,High Volume,Good,82.9,Low Risk
42d4b7e70819438f5ada61c965e92d7e,goiania,go,3,1,49.6,51.18,0,1.0,0.5078,0.0,1.0,Low Volume,Poor,60.0,High Risk
7aa4334be125fcdd2ba64b3180029f14,laranjal paulista,sp,240,217,16234.81,4368.52,28,4.05,0.212,0.129,0.871,High Volume,Good,84.05,Low Risk
b14db04aa7881970e83ffa9426897925,sorocaba,sp,111,83,5898.6,2225.35,9,3.76,0.2739,0.1084,0.8916,High Volume,Good,82.18,Low Risk
fac1a9017ade7bdc94058fc1c969f355,sao paulo,sp,10,9,2010.84,212.07,0,4.7,0.0954,0.0,1.0,Mid Volume,Excellent,97.0,Low Risk
31ae0774c17fabd06ff707cc5bde005f,americana,sp,11,11,6719.85,850.82,1,4.0,0.1124,0.0909,0.9091,Mid Volume,Good,85.46,Low Risk
f0ec6a2adb05c62655a26dd347b8dede,sao paulo,sp,2,1,72.0,14.78,0,1.0,0.1703,0.0,1.0,Low Volume,Poor,60.0,High Risk
cc1f04647be106ba74e62b21f358af25,sao paulo,sp,1,1,11.9,8.29,0,1.0,0.4106,0.0,1.0,Low Volume,Poor,60.0,High Risk
1099a00e0ee3a50935e6c2447ca090c5,rio de janeiro,rj,3,3,849.6999999999999,61.129999999999995,1,3.67,0.0671,0.3333,0.6667,Low Volume,Good,70.04,Moderate Risk
3d700782d7818f2c1e0d7a9e9d75fc00,sertanopolis,sp,3,3,149.7,85.41,1,3.67,0.3633,0.3333,0.6667,Low Volume,Good,70.04,Moderate Risk
a3e9a2c700480d9bb01fba070ba80a0e,ibitinga,sp,144,130,13440.8,2883.09,12,4.02,0.1766,0.0923,0.9077,High Volume,Good,85.58,Low Risk
c3f5668699a1b04c0fa61ecea1e2bff6,apucarana,pr,3,3,407.81,107.12,0,5.0,0.208,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
80f2cf9abf6b5a0e5c612b5eea6646e6,sao jose do rio preto,sp,7,7,766.08,288.7,1,4.43,0.2737,0.1429,0.8571,Mid Volume,Excellent,87.16,Low Risk
516e7738bd8f735ac19a010ee5450d8d,rio de janeiro,rj,84,76,6643.09,1466.23,2,4.55,0.1808,0.0263,0.9737,High Volume,Excellent,94.18,Low Risk
4fe2f67634d00c021aa01f96b6f2d68e,maringa,pr,2,2,86.8,32.04,0,5.0,0.2696,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
9f505651f4a6abe901a56cdc21508025,sao paulo,sp,430,397,26361.82,6030.04,16,4.28,0.1862,0.0403,0.9597,High Volume,Excellent,90.78,Low Risk
17adeba047385fb0c67d8e90b4296d21,guarulhos,sp,3,1,809.6999999999999,287.61,0,1.0,0.2621,0.0,1.0,Low Volume,Poor,60.0,High Risk
7142540dd4c91e2237acb7e911c4eba2,penapolis,sp,331,319,37373.56,6915.6,23,4.05,0.1561,0.0721,0.9279,High Volume,Good,86.9,Low Risk
c04d70d515d15a7e3db3a73320598566,niteroi,rj,4,3,158.2,56.62,0,5.0,0.2636,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
a3a38f4affed601eb87a97788c949667,joinville,sc,263,254,26533.32,5241.95,11,4.39,0.165,0.0433,0.9567,High Volume,Excellent,91.73,Low Risk
744dac408745240a2c2528fb1b6028f3,colombo,pr,84,79,22490.6,1894.42,1,4.55,0.0777,0.0127,0.9873,High Volume,Excellent,94.86,Low Risk
9b013e03b2ab786505a1d3b5c0756754,vicente de carvalho,sp,225,174,9027.4,2604.21,7,4.0,0.2239,0.0402,0.9598,High Volume,Good,87.99,Low Risk
8b9d6eec4a7eb7d0f9d579ce0b38324d,mesquita,rj,53,49,4232.54,1684.44,7,4.06,0.2847,0.1429,0.8571,High Volume,Good,83.45,Low Risk
38e679b9e0064cd94c6f035707344dae,londrina,pr,30,28,3694.5099999999998,723.59,1,3.93,0.1638,0.0357,0.9643,High Volume,Good,87.52,Low Risk
5444b12c82f21c923f2639ebc722c1ea,sao pauo,sp,1,1,169.9,9.56,0,4.0,0.0533,0.0,1.0,Low Volume,Good,90.0,Low Risk
83deb69e889cf80f82be1dc6d5f2d486,florianopolis,sc,42,40,5363.01,913.64,2,4.36,0.1456,0.05,0.95,High Volume,Excellent,91.1,Low Risk
54aa8463e87776b5612f4bdc4bd5d4de,belo horizonte,mg,7,7,649.3,123.53,0,3.86,0.1598,0.0,1.0,Mid Volume,Good,88.6,Low Risk
2e7ea2aafec5835e781b21d6d1faf1f1,sao paulo,sp,7,7,528.4,118.22,1,4.5,0.1828,0.1429,0.8571,Mid Volume,Excellent,87.85,Low Risk
79ebd9a61bac3eaf882805ed4ecfa12a,cascavel,pr,143,136,15092.79,4012.35,6,4.0,0.21,0.0441,0.9559,High Volume,Good,87.8,Low Risk
1cbd50a8c52e6cf8e315c5709fab386f,fazenda rio grande,pr,9,9,785.97,220.69,1,3.78,0.2192,0.1111,0.8889,Mid Volume,Good,82.24,Low Risk
e503f22be6a4f456d9851920a5d9c670,sao paulo,sp,2,2,198.9,32.44,0,4.0,0.1402,0.0,1.0,Low Volume,Good,90.0,Low Risk
88af55b4a7ca402b27df16f7c7c9b5d2,taboao da serra,sp,1,1,130.0,11.52,0,1.0,0.0814,0.0,1.0,Low Volume,Poor,60.0,High Risk
5f3ae9136c875522250f8184f253413a,sao paulo,sp,46,43,1158.0,615.76,2,4.58,0.3471,0.0465,0.9535,High Volume,Excellent,93.48,Low Risk
b026643914f651e8371425e5b8a1e780,rio de janeiro,rj,1,1,27.9,15.1,0,5.0,0.3512,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
26af45f5dfd967225a832838aa4e24a3,curitiba,pr,11,10,573.1,198.51,0,4.18,0.2573,0.0,1.0,Mid Volume,Good,91.8,Low Risk
9dd459b29a14bf89d47183cf2cd0e4c7,sao paulo,sp,2,2,180.0,18.82,1,5.0,0.0947,0.5,0.5,Low Volume,Excellent,75.0,Moderate Risk
8e6d7754bc7e0f22c96d255ebda59eba,sao jose dos campos,sp,130,85,14497.27,1715.24,13,2.97,0.1058,0.1529,0.8471,High Volume,Fair,72.06,Moderate Risk
e250d617a0ad591ba9bd663e584a895d,guarulhos,sp,20,8,904.12,300.79,0,2.8,0.2496,0.0,1.0,Mid Volume,Fair,78.0,Moderate Risk
92c8bc6e8f925792247656fed09aad65,sao paulo,sp,3,3,259.7,39.870000000000005,1,2.33,0.1331,0.3333,0.6667,Low Volume,Poor,56.64,High Risk
e53d5b9b29d1218281f4a907ada18626,toledo,pr,5,4,350.67,133.25,0,4.8,0.2754,0.0,1.0,Mid Volume,Excellent,98.0,Low Risk
3ca08eeb8d5595949fed424bd3677742,curitiba,pr,14,14,1768.8700000000001,466.23,0,4.43,0.2086,0.0,1.0,High Volume,Excellent,94.3,Low Risk
cbd996ad3c1b7dc71fd0e5f5df9087e2,sao jose do rio preto,sp,196,165,8411.04,2873.92,15,4.08,0.2547,0.0909,0.9091,High Volume,Good,86.26,Low Risk
8daab2245ebdc277c51098d01c5ad8ef,sao paulo,sp,16,16,1604.59,284.05,0,4.62,0.1504,0.0,1.0,High Volume,Excellent,96.2,Low Risk
15b3b1b81484422eb41df68ac87f1f50,bauru,sp,2,2,78.35,24.54,0,1.0,0.2385,0.0,1.0,Low Volume,Poor,60.0,High Risk
e067ad2c1c0b48758eb1b5228bcf7a68,santos,sp,61,54,5042.55,1005.36,4,4.13,0.1662,0.0741,0.9259,High Volume,Good,87.6,Low Risk
f626e15b7314c267e4429010866f70e9,marechal candido rondon,sp,7,5,193.54999999999998,125.47,0,4.14,0.3933,0.0,1.0,Mid Volume,Good,91.4,Low Risk
f1fd5ab1181f827ffad998c1a5de7d74,curitiba,pr,15,15,7045.99,831.97,0,4.67,0.1056,0.0,1.0,High Volume,Excellent,96.7,Low Risk
a7c88262832dfc683781d6a421edefae,mogi das cruzes,sp,5,5,1520.0,82.42,0,4.2,0.0514,0.0,1.0,Mid Volume,Good,92.0,Low Risk
6b1c4d4d9ccf0be3d8544eb0e71e5318,porto alegre,rs,1,1,1699.0,60.04,0,5.0,0.0341,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
4e85b538b0dad58852641540686d0e14,sao jose dos campos,sp,4,4,361.97999999999996,74.36,2,3.75,0.1704,0.5,0.5,Mid Volume,Good,62.5,Moderate Risk
093805f8f2aeb63881444571e1f48f30,osasco,sp,27,22,1215.79,343.94,1,3.81,0.2205,0.0455,0.9545,High Volume,Good,85.82,Low Risk
5acd070dd3fe441bbb2ec1f1ede515ee,jundiai,sp,8,7,764.17,122.2,3,2.75,0.1379,0.4286,0.5714,Mid Volume,Fair,56.07,High Risk
3c010235b7345c92f125d14ee232a76b,mandirituba,pr,15,15,3578.0,427.32,0,4.67,0.1067,0.0,1.0,High Volume,Excellent,96.7,Low Risk
cb9fb4ca75d7ba8437480e8dde64fe98,sao paulo,sp,10,10,532.14,173.42000000000002,0,4.0,0.2458,0.0,1.0,Mid Volume,Good,90.0,Low Risk
ce33c6211beaa8fef4cae8b52db39862,suzano,sp,1,1,49.0,14.52,0,3.0,0.2286,0.0,1.0,Low Volume,Fair,80.0,Moderate Risk
081acf3de680d554796c9cf041be7bc2,vespasiano,mg,8,4,1597.3,205.5,1,4.12,0.114,0.25,0.75,Mid Volume,Good,78.7,Moderate Risk
6989574bd97d9773f10d232b6c07da59,curitiba,pr,7,7,2478.3999999999996,321.1,0,4.86,0.1147,0.0,1.0,Mid Volume,Excellent,98.6,Low Risk
535bf14f36346c7f59d87cece104d70c,rio de janeiro,rj,1,1,50.0,7.77,0,4.0,0.1345,0.0,1.0,Low Volume,Good,90.0,Low Risk
8501d82f68d23148b6d78bb7c4a42037,blumenau,sc,1,1,19.7,10.96,0,1.0,0.3575,0.0,1.0,Low Volume,Poor,60.0,High Risk
7f02656561b680def9986c0795a8a080,sao paulo,sp,2,2,84.0,27.83,0,3.0,0.2489,0.0,1.0,Low Volume,Fair,80.0,Moderate Risk
57a834594e1e9e9219603bfec184eadc,santa rosa,rs,1,1,139.0,27.05,0,5.0,0.1629,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
